time_s,theta_x_rad,theta_y_rad,theta_z_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,torque_x_Nm,torque_y_Nm,torque_z_Nm
85.0,-6.486708822985139e-05,-6.0038190943724895e-06,2.351086320034662e-06,7.615274800357455e-06,4.4361967471960574e-05,6.451058797874949e-07,3.803300302774979e-05,-8.173415824135557e-05,-3.1994588156099694e-06
85.10000000000001,-6.406889762883248e-05,-1.6375564135667849e-06,2.411633056993908e-06,7.981906010189117e-06,4.366262680805705e-05,6.054673695924609e-07,3.6663120983166205e-05,-8.392087966842316e-05,-3.1710808156027194e-06
85.2,-6.323541572173088e-05,2.6570269268345364e-06,2.468254492472179e-06,8.334819071015995e-06,4.294583340401321e-05,5.662143547827103e-07,3.529130608268775e-05,-8.601520848526067e-05,-3.1402411847800482e-06
85.30000000000001,-6.236801512019393e-05,6.8782625269446125e-06,2.520992137571021e-06,8.674006015369523e-06,4.221235600110076e-05,5.273764509884207e-07,3.3918694435352724e-05,-8.801728834949404e-05,-3.107032303543164e-06
85.4,-6.146806811859155e-05,1.1024558692034891e-05,2.569890349404821e-06,8.999470016023684e-06,4.146296165090278e-05,4.88982118338e-07,3.2546400065416094e-05,-8.992732202375721e-05,-3.0715466120336584e-06
85.5,-6.053694560252636e-05,1.5094400215245642e-05,2.614996215593371e-06,9.311225160651943e-06,4.06984152321075e-05,4.5105866188550177e-07,3.1175514462825875e-05,-9.174557025543347e-05,-3.0338765161998564e-06
85.60000000000001,-5.957601598030045e-05,1.9086348112926048e-05,2.6563594389116143e-06,9.609296222259115e-06,3.9919478976804076e-05,4.136322331824305e-07,2.98071061607172e-05,-9.347235063641152e-05,-2.9941142962457006e-06
85.7,-5.8586644137734814e-05,2.2999039313569833e-05,2.6940322222079895e-06,9.893718425656335e-06,3.9126912006437836e-05,3.767278329637536e-07,2.8442220339722135e-05,-9.510803644394899e-05,-2.9523520174941525e-06
85.80000000000001,-5.7570190416710306e-05,2.6831186301327173e-05,2.7280691536997475e-06,1.0164537210245087e-05,3.832146987757341e-05,3.4036931491757986e-07,2.7081878458875182e-05,-9.665305546373155e-05,-2.9086814436938986e-06
85.9,-5.652800961777292e-05,3.058157671508767e-05,2.758527092750512e-06,1.0421807989373868e-05,3.7503904137605005e-05,3.045793905076429e-07,2.572707791287807e-05,-9.810788879620856e-05,-2.863193952794958e-06
86.0,-5.5461450027120064e-05,3.4249072904142105e-05,2.7854650562322566e-06,1.0665595906528573e-05,3.6674961890544336e-05,2.693796348174467e-07,2.4378791715470604e-05,-9.947306964728015e-05,-2.8159804552156954e-06
