time_s,theta_x_rad,theta_y_rad,theta_z_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,torque_cmd_x_Nm,torque_cmd_y_Nm,torque_cmd_z_Nm,torque_applied_x_Nm,torque_applied_y_Nm,torque_applied_z_Nm,pointing_error_rad,torque_limited_sample,saturation_events_so_far,health_state
22.3,0.020363157223264792,-0.008717933232409701,0.010534126320568991,0.006918638280099877,-0.0077139014822501,0.00014645680362503178,-0.0287891787,0.0213922031,-0.0075165519,-0.0287891787,0.0213922031,-0.0075165519,0.02452811344726412,0,2,OK
22.400000000000002,0.02103902504524778,-0.00947936289562471,0.010543326677102746,0.0066282145314998766,-0.007526224559250097,4.3278640250031765e-05,-0.0282140159,0.0244567703,-0.0087190014,-0.0282140159,0.0244567703,-0.0087190014,0.02537046773675283,0,2,OK
22.5,0.021685375732663766,-0.010222259210407217,0.01054172080585275,0.006328310709399876,-0.0073480658684167656,-6.091900624996824e-05,-0.0296279794,0.0227727303,-0.0068397658,-0.0296279794,0.0227727303,-0.0068397658,0.0261892722613689,0,2,OK
22.6,0.022301733255929764,-0.01094661073756056,0.010530427659747755,0.006026970488799875,-0.007156774144083432,-0.00016085412499996826,-0.0293487224,0.0243820963,-0.0076173668,-0.0293487224,0.0243820963,-0.0076173668,0.02698305949212395,0,2,OK
22.7,0.022888052184029745,-0.011651422578922236,0.01050836271081901,0.005731306663599873,-0.006962010779000098,-0.0002735893014999683,-0.029940742,0.0235442122,-0.009687023,-0.029940742,0.0235442122,-0.009687023,0.02774967148911171,0,2,OK
22.8,0.02344487617216973,-0.012336916353874747,0.010475499893666515,0.005441337599199875,-0.0067687957978334315,-0.0003713273423749684,-0.0277785904,0.0213021126,-0.0087907819,-0.0277785904,0.0213021126,-0.0087907819,0.028488555980833448,0,2,OK
22.900000000000002,0.023972691251760717,-0.013003317515442259,0.010432571519084019,0.005146567690999874,-0.0065767748969167645,-0.0004746330338749683,-0.0301408664,0.0227359705,-0.0067922795,-0.0301408664,0.0227359705,-0.0067922795,0.02919956747557154,0,2,OK
23.0,0.024471219300998704,-0.013649935837488934,0.010380302792276521,0.004855960058499874,-0.006376101215333431,-0.0005672312882499683,-0.0287445975,0.0233584502,-0.0096652404,-0.0287445975,0.0233584502,-0.0096652404,0.02988163329713555,0,2,OK
23.1,0.024940955957002697,-0.014276691158365612,0.010318442207225276,0.0045695069770998725,-0.006177736684583431,-0.0006562294458749682,-0.0294385425,0.0231076613,-0.0052250641,-0.0294385425,0.0231076613,-0.0052250641,0.03053433221906697,0,2,OK
23.2,0.025381495251580684,-0.014883560754119788,0.010247909182479031,0.004268145781199871,-0.0059789570063334295,-0.0007487648663749681,-0.0330963766,0.0255663736,-0.0073756255,-0.0330963766,0.0255663736,-0.0073756255,0.031157026888647858,0,2,OK
23.3,0.02579242750871367,-0.015470226712693963,0.010168064494409036,0.003984506159799873,-0.00577557155183343,-0.0008349269287499684,-0.0290337774,0.0254241608,-0.0071751812,-0.0290337774,0.0254241608,-0.0071751812,0.031748492356281445,0,2,OK
23.400000000000002,0.026175333571070658,-0.016036486227713972,0.010079665229697787,0.0036995040564998726,-0.005572254851250095,-0.0009182798596249686,-0.0279596763,0.0230647729,-0.0046133775,-0.0279596763,0.0230647729,-0.0046133775,0.03230969868679151,0,2,OK
23.5,0.026530135745714646,-0.01658320659808481,0.009984668784885289,0.003417980322499872,-0.005378928554833429,-0.0009802922919999687,-0.0292280367,0.0237216706,-0.0045606304,-0.0292280367,0.0237216706,-0.0045606304,0.032841200564301426,0,2,OK
23.6,0.026856594131324636,-0.017109937228090656,0.009882941988649042,0.003139362279999872,-0.005173383651000096,-0.0010483749223749689,-0.0282671946,0.023436531,-0.0066095351,-0.0282671946,0.023436531,-0.0066095351,0.03334215263948784,0,2,OK
23.7,0.02715542514513462,-0.017616472179220667,0.009774060289522796,0.002866009085399872,-0.004978248433000098,-0.0011217970194999688,-0.025984282,0.0219843318,-0.0060025208,-0.025984282,0.0219843318,-0.0060025208,0.03381256366201019,0,2,OK
23.8,0.02742677838624761,-0.018103624660877345,0.00965857379645655,0.002589957965099872,-0.0047833734730834306,-0.0011868677603749688,-0.0281066415,0.0235576647,-0.0048253395,-0.0281066415,0.0235576647,-0.0048253395,0.03425284581303957,0,2,OK
23.900000000000002,0.0276707641665806,-0.018570571597182353,0.009536054654800305,0.0023202108368998715,-0.004577637784916765,-0.001258103968249969,-0.0271382067,0.0237865121,-0.0050606526,-0.0271382067,0.0237865121,-0.0050606526,0.0346622800373538,0,2,OK
24.0,0.02788771197587758,-0.01901762769530403,0.009406510791122806,0.0020455407002998717,-0.004382418532083432,-0.0013290889007499687,-0.0269025531,0.0244716011,-0.0054268478,-0.0269025531,0.0244716011,-0.0054268478,0.03504107714768783,0,2,OK
24.1,0.028077606497135563,-0.019445038561473206,0.009270940308381558,0.0017808026431998718,-0.004186333871500097,-0.001378259684499969,-0.0254113364,0.0248199974,-0.0035582386,-0.0254113364,0.0248199974,-0.0035582386,0.03538943126791872,0,2,OK
24.2,0.028242385959174547,-0.01985239136020238,0.009130499112054062,0.0015313128713998713,-0.003983714057500097,-0.0014250029083749689,-0.0267217624,0.0236755528,-0.0046508119,-0.0267217624,0.0236755528,-0.0046508119,0.03570876393017319,0,2,OK
24.3,0.028381188261245534,-0.020239523897177383,0.008984763025937818,0.001275320847999871,-0.00378167600008343,-0.001484849901999969,-0.0233605216,0.0238460779,-0.00582453,-0.0233605216,0.0238460779,-0.00582453,0.03599800190756335,0,2,OK
24.400000000000002,0.028495121284804522,-0.020606849121092393,0.00883402284148532,0.0010263351101998707,-0.0035834907950000974,-0.0015256498482499685,-0.0243623752,0.022213197,-0.004462267,-0.0243623752,0.022213197,-0.004462267,0.03625815945823878,0,2,OK
24.5,0.028584152951704505,-0.020954288353066574,0.008679221462879074,0.0007795445465998706,-0.0033846506646667642,-0.0015675373434999682,-0.0241943556,0.0216906796,-0.0036034822,-0.0241943556,0.0216906796,-0.0036034822,0.036489243422570435,0,2,OK
24.6,0.02864904684302149,-0.02128232424249825,0.008519579212830324,0.0005428436344998704,-0.0031915896980000977,-0.0016193787556249683,-0.0230162025,0.0242839944,-0.0022156307,-0.0230162025,0.0242839944,-0.0022156307,0.0366918034462761,0,2,OK
24.7,0.028690886549006478,-0.021590955610397422,0.008355566056817828,0.00031587129689987037,-0.003000134597583431,-0.0016560636532499682,-0.0232248487,0.0225440693,-0.0018723826,-0.0232248487,0.0225440693,-0.0018723826,0.03686667627096263,0,2,OK
24.8,0.028709920246270466,-0.021880290844573262,0.00818779689359533,8.700630389987036e-05,-0.0028086098180834297,-0.001696930256999968,-0.0235049365,0.0218916573,-0.004273256,-0.0235049365,0.0218916573,-0.004273256,0.03701414143217558,0,2,OK
24.900000000000002,0.028706067861252453,-0.02215116832588911,0.008015803329284085,-0.00013779479120012964,-0.0026259354509167634,-0.0017365381613749684,-0.0227069786,0.0219041985,-0.0031277775,-0.0227069786,0.0219041985,-0.0031277775,0.03713442733193102,0,2,OK
25.0,0.028679966135721442,-0.022403467177733286,0.007840245596194085,-0.00036121234530012955,-0.0024385576741667633,-0.0017742835773749686,-0.0237908859,0.0203496294,-0.0033425055,-0.0237908859,0.0203496294,-0.0033425055,0.037228017005187665,0,2,OK
25.1,0.028631777369261428,-0.022636773359654964,0.007660589220882837,-0.0005792640186001295,-0.002249308899000097,-0.0018186114071249689,-0.0213194294,0.022300618,-0.0034134795,-0.0213194294,0.022300618,-0.0034134795,0.037294594925678465,0,2,OK
25.2,0.02856197787537741,-0.0228515514343458,0.00747657892388159,-0.0007957631983001293,-0.0020655314213334297,-0.0018567009381249687,-0.0225161121,0.0229775806,-0.0022684253,-0.0225161121,0.0229775806,-0.0022684253,0.03733469184974118,0,2,OK
25.3,0.0284708694673384,-0.02304807937986165,0.007288614639160346,-0.001004188880100129,-0.0018830857040000968,-0.001899170029624968,-0.0223157909,0.0227237136,-0.0020429067,-0.0223157909,0.0227237136,-0.0020429067,0.037348738595631426,0,2,OK
25.400000000000002,0.02835887755701339,-0.023226244640444163,0.0070966347707890984,-0.0012187275042001289,-0.0017007816019167633,-0.0019367032453749676,-0.0213374742,0.0208926449,-0.0035756223,-0.0213374742,0.0208926449,-0.0035756223,0.03733693347693959,0,2,OK
25.5,0.028226172036300377,-0.023386326228485837,0.006901496283605352,-0.0014107937676001289,-0.0015211553904167629,-0.001956571129624967,-0.019453615,0.0233212963,-0.0006315827,-0.019453615,0.0233212963,-0.0006315827,0.03729970098057903,0,2,OK
25.6,0.028073887956526364,-0.023528081037909186,0.006704311535569105,-0.0016163380994001287,-0.0013353678171667631,-0.001982706919749966,-0.017950118,0.0224593684,-0.00151619,-0.017950118,0.0224593684,-0.00151619,0.037237905089948106,0,2,OK
25.7,0.027901992879206354,-0.023652362718097526,0.006504865461829108,-0.0018021096871001288,-0.0011649966887500964,-0.0020009903399999663,-0.0161888271,0.0221144099,0.0005222494,-0.0161888271,0.0221144099,0.0005222494,0.037151968231255654,0,2,OK
25.8,0.027712011484105344,-0.023759207327930035,0.006304530788130362,-0.001985445888800129,-0.0009873122156667633,-0.0020064494063749662,-0.0198925424,0.0219939096,-0.0010707725,-0.0198925424,0.0219939096,-0.0010707725,0.037043253391207884,0,2,OK
25.900000000000002,0.027503692439014325,-0.02384882634783421,0.0061028414641303656,-0.0021610252234001287,-0.0008228173663334302,-0.0020266764951249665,-0.018012778,0.0211692158,-0.0016834703,-0.018012778,0.0211692158,-0.0016834703,0.03691157392858443,0,2,OK
26.0,0.027278027341333316,-0.023922037305573386,0.005899295335175367,-0.002336765463400128,-0.0006531030252500969,-0.002042307625624967,-0.0189035166,0.0209308307,-0.0025686171,-0.0189035166,0.0209308307,-0.0025686171,0.03675807843094351,0,2,OK
26.1,0.027034728161434297,-0.02397792385998506,0.0056943363658653705,-0.002514712264000128,-0.0004793427879167637,-0.0020509082778749663,-0.0176752414,0.0218908559,0.0001890991,-0.0176752414,0.0218908559,0.0001890991,0.03658200139475021,0,2,OK
26.2,0.02677396194567729,-0.02401631018429424,0.005488522203761625,-0.002687414816600127,-0.00030608380858343037,-0.0020598636428749663,-0.0196545298,0.0214215801,0.0013150649,-0.0196545298,0.0214215801,0.0013150649,0.03638340375937902,0,2,OK
26.3,0.026495565470982276,-0.02403739871485925,0.005282674376459128,-0.0028582562861001262,-0.00013236078958343028,-0.0020560109777499665,-0.0150191209,0.0189229985,0.0010667884,-0.0150191209,0.0189229985,0.0010667884,0.0361623861930034,0,2,OK
26.400000000000002,0.026201864167964266,-0.024041862614474267,0.005076871430787881,-0.003002838109400126,2.555318649990307e-05,-0.0020605668849999668,-0.0134215028,0.017056914,-0.001429378,-0.0134215028,0.017056914,-0.001429378,0.035921072748102266,0,2,OK
26.5,0.025893841456760255,-0.02403051782345094,0.004870524960935384,-0.0031421654700001266,0.00018699115108323637,-0.0020634687452499665,-0.0124726406,0.0206262661,0.000711433,-0.0124726406,0.0206262661,0.000711433,0.035660606075137366,0,2,OK
26.6,0.025571720370253237,-0.024003105216441785,0.0046646719444828864,-0.0032909787649001267,0.0003456258911665697,-0.0020542703366249666,-0.0148131967,0.0203101394,0.0009584729,-0.0148131967,0.0203101394,0.0009584729,0.03538108402911992,0,2,OK
26.7,0.025234816715285224,-0.02396015653701846,0.00446025928594664,-0.003426314017300126,0.0004969149188332365,-0.0020407883673749672,-0.0114992915,0.0180930742,-0.0008913971,-0.0114992915,0.0180930742,-0.0008913971,0.03508245984577393,0,2,OK
26.8,0.024885582354648213,-0.023901440087916805,0.004256201302204144,-0.0035460198850001258,0.00065601049391657,-0.002032703695499968,-0.01184948,0.0182266629,0.0020795682,-0.01184948,0.0182266629,0.0020795682,0.03476616597974443,0,2,OK
26.900000000000002,0.0245243411772422,-0.023827595656263485,0.004053470506289147,-0.0036642432958001246,0.0008032641203332368,-0.0020267780562499677,-0.0101266392,0.0158570096,-0.0004272048,-0.0101266392,0.0158570096,-0.0004272048,0.034432952938740526,0,2,OK
27.0,0.024151318558469193,-0.023739445235936827,0.00385136214326165,-0.0037866284031001255,0.0009500030605832368,-0.0020186516661249675,-0.0107063969,0.0183381013,0.0024568483,-0.0107063969,0.0183381013,0.0024568483,0.03408343349167233,0,2,OK
27.1,0.02376673432292918,-0.02363666827853184,0.003650456481585403,-0.003896138426300126,0.0010923057018332374,-0.002003997078749967,-0.0115154313,0.0186869618,-0.0014439034,-0.0115154313,0.0186869618,-0.0014439034,0.03371758562249086,0,2,OK
27.2,0.023371120667114168,-0.023519740461608513,0.003449976116727906,-0.0040028372819001234,0.0012294659491665712,-0.002001276386374967,-0.0102484283,0.0157687418,-0.0007741505,-0.0102484283,0.0157687418,-0.0007741505,0.03333601367626652,0,2,OK
27.3,0.022964771810212163,-0.02338980984675269,0.0032505167179916594,-0.004113965591300122,0.0013579354594999047,-0.001988024755374966,-0.0120996609,0.014660314,0.0001113109,-0.0120996609,0.014660314,0.0001113109,0.032939790647426824,0,2,OK
27.400000000000002,0.022547235632254154,-0.023246838039666037,0.0030520996529341624,-0.004223919582200124,0.0014888758259999052,-0.001977491670124966,-0.011445056,0.0154232382,0.0011378871,-0.011445056,0.0154232382,0.0011378871,0.03252858167504842,0,2,OK
27.5,0.02211941657244314,-0.023091097731946047,0.0028551417747529153,-0.004321728266900125,0.0016154343321665723,-0.0019587547928749654,-0.0095223415,0.0161136884,0.0024686755,-0.0095223415,0.0161136884,0.0024686755,0.03210325869013137,0,2,OK
27.6,0.021682298776873127,-0.022922512313067727,0.0026609045267741694,-0.004412364338700124,0.0017440694250832388,-0.001930995625624965,-0.0094680941,0.0144845301,0.0021598139,-0.0094680941,0.0144845301,0.0021598139,0.03166455532441507,0,2,OK
27.7,0.021236499843758118,-0.02274121530205607,0.0024693096525441726,-0.004493078769200122,0.0018693089437499053,-0.0019088557228749648,-0.0076692234,0.0134904593,-0.0009189659,-0.0076692234,0.0134904593,-0.0009189659,0.031212966683552456,0,2,OK
27.8,0.020782931592053105,-0.02254786257801108,0.0022791058309854255,-0.0045690213385001215,0.001986611196083239,-0.0018960565317499647,-0.0070876463,0.0140834977,0.0005580494,-0.0070876463,0.0140834977,0.0005580494,0.030749482528746125,0,2,OK
27.900000000000002,0.02032213452902409,-0.022342933776028587,0.002090403768847929,-0.004635828281800121,0.002098762643999905,-0.0018789829311249649,-0.0067190952,0.0135965712,0.0011614813,-0.0067190952,0.0135965712,0.0011614813,0.030274834920318988,0,2,OK
28.0,0.019854803030208083,-0.02212698209102943,0.001903631662065433,-0.004705683243800123,0.0022111447956665725,-0.001857226800249965,-0.0097469572,0.012887401,0.0035162082,-0.0097469572,0.012887401,0.0035162082,0.029789937115239355,0,2,OK
28.1,0.019380210757165076,-0.021899838806912774,0.0017201378891654366,-0.004775546247400123,0.0023190820397499053,-0.0018207503239999652,-0.0055993382,0.0114203249,0.0019431872,-0.0055993382,0.0114203249,0.0019431872,0.02929427218960461,0,2,OK
28.2,0.01889928401842006,-0.021662825722188618,0.00153964783411919,-0.004834476832700124,0.0024117372819165723,-0.001789637104249965,-0.0045661043,0.0099776601,0.0023260432,-0.0045661043,0.0099776601,0.0023260432,0.028789433306891134,0,2,OK
28.3,0.018412579135952047,-0.02141618387941613,0.0013621107891929438,-0.004891856839200125,0.0025131271189999054,-0.001765460320749965,-0.003379405,0.013039933,0.001069969,-0.003379405,0.013039933,0.001069969,0.028275985362082357,0,2,OK
28.400000000000002,0.01792068966819903,-0.021159414014511973,0.0011872542800316973,-0.004944393723900126,0.0026104244739999054,-0.001733923880749965,-0.0051873661,0.0127054656,0.003961208,-0.0051873661,0.0127054656,0.003961208,0.02775394552756193,0,2,OK
28.5,0.01742362064628402,-0.020892741715429482,0.001016350568134201,-0.004989608746200126,0.002714246497666572,-0.001691085883874965,-0.0050902748,0.0125134338,0.0027069901,-0.0050902748,0.0125134338,0.0027069901,0.027223559306060782,0,2,OK
28.6,0.01692241679172701,-0.020616182568232822,0.0008491177028617045,-0.005026937307300123,0.0028065647363332393,-0.0016574572846249646,-0.0046617171,0.0104538018,0.0028398319,-0.0046617171,0.0104538018,0.0028398319,0.026685504953681206,0,2,OK
28.7,0.016417997481718998,-0.020330385985316998,0.000685527740077958,-0.0050574201325001246,0.0029024559406665737,-0.0016214074213749645,-0.0029366703,0.0130679404,0.0030796231,-0.0029366703,0.0130679404,0.0030796231,0.02614087190405327,0,2,OK
28.8,0.015910716831340984,-0.02003558018110451,0.0005253787582579617,-0.005085276955300124,0.0029839940338332407,-0.0015841190718749645,-0.0022034687,0.0121531636,0.0038125787,-0.0022034687,0.0121531636,0.0038125787,0.025590064597812445,0,2,OK
28.900000000000002,0.015400682895278975,-0.01973258208328285,0.0003692900568229652,-0.005109989020200122,0.003062800755666574,-0.0015438711716249645,-0.0025617106,0.0074982314,0.0027853457,-0.0025617106,0.0074982314,0.0027853457,0.025033821211722793,0,2,OK
29.0,0.014888280923425961,-0.019422103215504527,0.0002161617430479688,-0.005133974439500121,0.00313657595658324,-0.0015189447847499648,-0.0019249203,0.0077858683,0.0042202266,-0.0019249203,0.0077858683,0.0042202266,0.024472959119561294,0,2,OK
29.1,0.014374030480061948,-0.019104268544343703,6.697723916422233e-05,-0.005149583605400121,0.0032140130264165737,-0.0014724919137499648,-0.0031719888,0.0092251463,0.0037213652,-0.0031719888,0.0092251463,0.0037213652,0.023907955052800235,0,2,OK
29.2,0.013858045878945933,-0.01877843508886121,-7.851684432827414e-05,-0.005165750259300121,0.0032905826732499066,-0.0014387964309999649,0.0002774347,0.0074449547,0.0019881138,0.0002774347,0.0074449547,0.0019881138,0.023338406647935232,0,2,OK
29.3,0.013341108238088921,-0.018445306361212884,-0.00022061153541702068,-0.005171857515900121,0.003363528988999906,-0.0014068029277499654,0.0003894935,0.0087440714,0.0039896634,0.0003894935,0.0087440714,0.0039896634,0.02276539402753582,0,2,OK
29.400000000000002,0.012823682512094906,-0.018105580979912057,-0.0003590593155432672,-0.005172219118800121,0.0034241624980832393,-0.0013646383529999652,0.000103028,0.0063145911,0.0040740402,0.000103028,0.0063145911,0.0040740402,0.022189813414791038,0,2,OK
29.5,0.012306716129546891,-0.0177596825878204,-0.0004932598602207638,-0.005168283385900121,0.003487575958666573,-0.001319971008249965,-0.0006493881,0.0063418092,0.0039023752,-0.0006493881,0.0063418092,0.0039023752,0.021612609578740963,0,2,OK
29.6,0.011790695327902879,-0.01740804491974291,-0.0006237987479907604,-0.005155052828600121,0.003540459487666573,-0.0012945915448749651,-0.000464611,0.0062407418,0.0019284709,-0.000464611,0.0062407418,0.0019284709,0.021034487137109203,0,2,OK
29.7,0.011276417244049866,-0.017050987815107922,-0.000750875371330757,-0.00513348993390012,0.003595237782666573,-0.0012588218412499651,0.0009232069,0.0060367554,-0.000215132,0.0009232069,0.0060367554,-0.000215132,0.020456235850129786,0,2,OK
29.8,0.010763439143311855,-0.01668853338273044,-0.0008753700004420037,-0.005124506971100122,0.0036482101354999054,-0.001226773767624965,0.0046363925,0.0073675354,0.0020586569,0.0046363925,0.0073675354,0.0020586569,0.01987775242063247,0,2,OK
29.900000000000002,0.010252031001024843,-0.016320612654188785,-0.000995669923087,-0.005105502478500123,0.003701358629833238,-0.0011833791274999646,0.0036136449,0.0053417962,0.004646648,0.0036136449,0.0053417962,0.004646648,0.019299168263160502,0,2,OK
30.0,0.009742629097371829,-0.015947607716677963,-0.0011112598639144967,-0.0050828898501001215,0.003751794289249906,-0.0011336142591249643,0.0029755891,0.0058978683,0.0050647081,0.0029755891,0.0058978683,0.0050647081,0.018721108730498575,0,2,OK
30.1,0.009235857618205816,-0.01557007147203214,-0.0012226974459907433,-0.005058250541500122,0.0037964586302499056,-0.0011014442004999643,0.0024450681,0.0062538333,0.0041673666,0.0024450681,0.0062538333,0.0041673666,0.018144508277503465,0,2,OK
30.2,0.008731092238647804,-0.015187890489438818,-0.0013311198597844897,-0.005035099574500121,0.0038408897863332386,-0.0010674910487499648,0.0045606535,0.0022333436,0.004185763,0.0045606535,0.0022333436,0.004185763,0.01756917383601388,0,2,OK
30.3,0.00822973707286579,-0.014802087004965494,-0.0014358064103869865,-0.0049948286537001224,0.003869779596666572,-0.0010329942422499644,0.0053817131,0.0025634912,0.0033948662,0.0053817131,0.0025634912,0.0033948662,0.016996820056680552,0,2,OK
30.400000000000002,0.007732914205149776,-0.014413051819820503,-0.0015364855347657328,-0.004948369962500122,0.0039030147737499055,-0.0009859922689999644,0.0031508915,0.0018252719,0.0030401574,0.0031508915,0.0018252719,0.0030401574,0.01642847566463738,0,2,OK
30.5,0.0072396526622457635,-0.01402164875650718,-0.001632892608413229,-0.004915552730200124,0.0039266649168332385,-0.0009444143958749645,0.0059166808,0.0040728346,0.0039694953,0.0059166808,0.0040728346,0.0039694953,0.01586460030355105,0,2,OK
30.6,0.006750381087113751,-0.013627057021444688,-0.0017244734049682254,-0.004877339924600125,0.003960837209749907,-0.0008960091719999643,0.0033342512,0.0028115309,0.0034453666,0.0033342512,0.0028115309,0.0034453666,0.015304840293561077,0,2,OK
30.7,0.006264986368639739,-0.0132295191806397,-0.001811771833828222,-0.004832110785100127,0.003989310409499909,-0.0008564735104999644,0.0054463329,0.0041933076,0.0022030614,0.0054463329,0.0041933076,0.0022030614,0.014749669458262742,0,2,OK
30.8,0.005784185723377726,-0.012829613890670543,-0.0018952360935269683,-0.004790065839100127,0.004007932871666576,-0.0008174150266249645,0.0025229673,0.0012232384,0.0034370305,0.0025229673,0.0012232384,0.0034370305,0.01420027171980947,0,2,OK
30.900000000000002,0.005308120439712713,-0.012427688404347218,-0.0019749691362869644,-0.004733655847300127,0.004025365073083242,-0.0007764188396249647,0.0050155457,0.0014073095,0.0039326825,0.0050155457,0.0014073095,0.0039326825,0.013657382061263728,0,2,OK
31.0,0.0048379997157817,-0.01202421089354556,-0.002050420286275711,-0.004671912548100127,0.004042697861249909,-0.0007427230232499649,0.0045427163,0.0025629737,0.0019926448,0.0045427163,0.0025629737,0.0019926448,0.013122199214031712,0,2,OK
31.1,0.004373792656187688,-0.011618970149158902,-0.0021226587902232075,-0.004619148492200128,0.004058178078416574,-0.0007046531731249652,0.005925296,-0.0009463965,0.0027340307,0.005925296,-0.0009463965,0.0027340307,0.012595086735155055,0,2,OK
31.2,0.003914856870432674,-0.011213205430325578,-0.002190453718691954,-0.004563765436500129,0.004059984421416575,-0.0006593118804999654,0.0043526125,8.18231e-05,0.0032677848,0.0043526125,8.18231e-05,0.0032677848,0.01207725829120121,0,2,OK
31.3,0.003461541824741661,-0.010806769200023922,-0.00225444251942945,-0.00450518896680013,0.004067095251583241,-0.0006208574428749652,0.0074754406,0.0010334913,0.0062538271,0.0074754406,0.0010334913,0.0062538271,0.011569401169482926,0,2,OK
31.400000000000002,0.003014765829317649,-0.010399307027870598,-0.0023141785719256965,-0.004439600649700128,0.004080176145249907,-0.0005869110292499649,0.0064700475,0.0014191845,0.0019444048,0.0064700475,0.0014191845,0.0019444048,0.011072028817172588,0,2,OK
31.5,0.0025745793701686358,-0.009991579247143108,-0.002370961942041943,-0.004373607536600127,0.004074348914416575,-0.000549907510249965,0.007008731,0.0003367881,0.004015835,0.007008731,0.0003367881,0.004015835,0.010586858614142823,0,2,OK
31.6,0.0021408897653726238,-0.009584027447778951,-0.0024241211989044402,-0.004303125812200126,0.004075951435916576,-0.0005183383917499651,0.0072178346,0.0011027697,0.0017828998,0.0072178346,0.0011027697,0.0017828998,0.01011500641098341,0,2,OK
31.7,0.0017147214609926115,-0.009176398312178128,-0.002473921873158187,-0.004226782211200124,0.004074923416833242,-0.00048191950162496523,0.0067996392,-0.0007534256,0.0026143399,0.0067996392,-0.0007534256,0.0026143399,0.009657476125107674,0,2,OK
31.8,0.0012960741280735992,-0.008769368131120637,-0.002520094955426933,-0.0041554165090001245,0.004064971615999908,-0.00044942236112496527,0.0066731732,7.26972e-05,0.0038299997,0.0066731732,7.26972e-05,0.0038299997,0.009215883253869066,0,2,OK
31.900000000000002,0.0008848320535555866,-0.008363264449818978,-0.0025627516944894298,-0.004077782005700125,0.004056456457916575,-0.0004095206636249652,0.0065761847,-0.0022554615,0.0034700381,0.0065761847,-0.0022554615,0.0034700381,0.008791747054380817,0,2,OK
32.0,0.00048099994895657437,-0.00795819329177982,-0.0026015144485181767,-0.004004637783800125,0.004046455233333242,-0.0003701095294999652,0.0077458774,0.000638511,0.0036421654,0.0077458774,0.000638511,0.0036421654,0.008386422291184387,0,2,OK
32.1,8.45994359995619e-05,-0.007553652404917328,-0.0026356658611256735,-0.003930433125800124,0.004041918412666575,-0.0003222679481249653,0.0077770928,-0.002797574,0.0003574887,0.0077770928,-0.002797574,0.0003574887,0.008000722233047972,0,2,OK
32.2,-0.0003039824126134505,-0.0071507446024506715,-0.0026656323573369203,-0.003845379605000124,0.004018384846749906,-0.0002834699492499653,0.011815359,-0.0023558613,0.0018642534,0.011815359,-0.0023558613,0.0018642534,0.007637483194163984,0,2,OK
32.3,-0.000683688101209463,-0.006749686490869848,-0.0026922395215631676,-0.0037617813073001238,0.004000396836916573,-0.00024867825062496534,0.0060620901,-0.0038807557,0.0040526079,0.0060620901,-0.0038807557,0.0040526079,0.0072988938056552785,0,2,OK
32.4,-0.0010554162211774754,-0.006350782236199023,-0.0027155728831019135,-0.0036788805552001235,0.00398228641008324,-0.00022197826487496534,0.0075505364,-0.0013401209,0.0014640835,0.0075505364,-0.0013401209,0.0014640835,0.006987179294606948,0,2,OK
32.5,-0.0014190493440284877,-0.005953475835462365,-0.00273593074547941,-0.003600979411100124,0.00395925741983324,-0.00019404824912496534,0.0078443333,-0.004421507,0.0001301673,0.0078443333,-0.004421507,0.0001301673,0.006703946047536592,0,2,OK
32.6,-0.0017748839952975001,-0.005559553216892374,-0.0027538683065881564,-0.0035226743364001234,0.003924775583416574,-0.0001649487168749654,0.0087386288,-0.0035620257,0.0022020553,0.0087386288,-0.0035620257,0.0022020553,0.006453110553698293,0,2,OK
32.7,-0.0021224366480015124,-0.005168458682547382,-0.0027689146124381535,-0.003437616748600124,0.0038990231144999067,-0.00014140481437496542,0.008465301,-0.0050133698,0.0033655741,0.008465301,-0.0050133698,0.0033655741,0.006235751006009849,0,2,OK
32.8,-0.0024617536681075243,-0.004780341745819057,-0.0027821038074194,-0.0033555054902001235,0.0038695809838332398,-0.00011784549274996539,0.0086384574,-0.0034166926,0.0042376374,0.0086384574,-0.0034166926,0.0042376374,0.006054089520689199,0,2,OK
32.9,-0.0027925857152105364,-0.0043950127322007326,-0.0027920540435606464,-0.003272242006700124,0.003838105137333239,-8.966816637496538e-05,0.0078356701,-0.0041238844,0.0023791905,0.0078356701,-0.0041238844,0.0023791905,0.0059084886117490186,0,2,OK
33.0,-0.003115066191728549,-0.004013395715142408,-0.0027988863011581436,-0.0031839707258001235,0.0037983698450832393,-5.8534046374965383e-05,0.0089898888,-0.0040333525,0.0005386621,0.0089898888,-0.0040333525,0.0005386621,0.0058004092159074745,0,2,OK
33.1,-0.0034286290595905615,-0.00363586129929075,-0.00280273400930064,-0.003094341093800124,0.0037574012238332393,-1.783958862496539e-05,0.0088824604,-0.0068378666,0.0032176451,0.0088824604,-0.0068378666,0.0032176451,0.005729773341314604,0,2,OK
33.2,-0.003732950280246574,-0.003262637296451593,-0.0028027000985031375,-0.0029964274470001234,0.003713545313333239,1.318798200003461e-05,0.0119984184,-0.0033627526,0.000889265,0.0119984184,-0.0033627526,0.000889265,0.005695160029809472,0,2,OK
33.3,-0.004027587202094586,-0.0028938195204007695,-0.0028003349260843848,-0.0029089511188001237,0.0036661088367499063,3.6340358000034613e-05,0.0079669734,-0.0067527285,0.0021561216,0.0079669734,-0.0067527285,0.0021561216,0.005695395138651634,0,2,OK
